,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
401,bihar,2018,1,Peer-to-peer payments,2052089,5295346761.45083
402,bihar,2018,1,Financial Services,194295,33999413.87739952
403,bihar,2018,1,Merchant payments,138885,139827755.73655012
404,bihar,2018,1,Others,279111,201025034.17960182
405,bihar,2018,2,Recharge & bill payments,4346849,700649777.0602969
406,bihar,2018,2,Peer-to-peer payments,3447898,12141448845.077621
407,bihar,2018,2,Merchant payments,311487,318571872.8216527
408,bihar,2018,2,Financial Services,267433,45332532.096432865
409,bihar,2018,2,Others,258711,300128082.6160458
410,bihar,2018,3,Peer-to-peer payments,8893764,18695889187.89432
411,bihar,2018,3,Recharge & bill payments,4401439,804061398.5166465
412,bihar,2018,3,Merchant payments,586862,367608510.7261781
413,bihar,2018,3,Financial Services,274510,33276460.45213346
414,bihar,2018,3,Others,211229,234968821.31206354
415,bihar,2018,4,Peer-to-peer payments,8094296,26224303882.80399
416,bihar,2018,4,Recharge & bill payments,5469096,986310785.0093702
417,bihar,2018,4,Merchant payments,1680664,848968693.0665624
418,bihar,2018,4,Financial Services,237247,36199427.51318769
419,bihar,2018,4,Others,251098,302214380.18458414
420,bihar,2019,1,Peer-to-peer payments,16807040,38824078062.32093
421,bihar,2019,1,Recharge & bill payments,7036367,1333688182.5386746
422,bihar,2019,1,Merchant payments,2055267,1024996999.5279309
423,bihar,2019,1,Financial Services,204689,28599535.734409343
424,bihar,2019,1,Others,252871,291464734.4043106
425,bihar,2019,2,Peer-to-peer payments,15837449,58381285240.80835
426,bihar,2019,2,Recharge & bill payments,9279442,1996804238.2749753
427,bihar,2019,2,Merchant payments,4365465,2308145849.844257
428,bihar,2019,2,Financial Services,129603,63338108.53755434
429,bihar,2019,2,Others,348520,382864846.0767575
430,bihar,2019,3,Peer-to-peer payments,15446119,61831776093.09613
431,bihar,2019,3,Recharge & bill payments,9115040,2140566974.705637
432,bihar,2019,3,Merchant payments,7206001,3413490288.3137074
433,bihar,2019,3,Financial Services,89997,20145460.42764103
434,bihar,2019,3,Others,282743,286804437.7358033
435,bihar,2019,4,Peer-to-peer payments,26337842,86340631422.24606
436,bihar,2019,4,Recharge & bill payments,11358597,2649616529.830146
437,bihar,2019,4,Merchant payments,5519582,4177574379.0405855
438,bihar,2019,4,Financial Services,100192,18815964.761792127
439,bihar,2019,4,Others,214101,126788281.9306988
440,bihar,2020,1,Peer-to-peer payments,23163922,99873688132.9031
441,bihar,2020,1,Recharge & bill payments,13837430,3680590624.9006104
442,bihar,2020,1,Merchant payments,7822567,5562692116.5708065
443,bihar,2020,1,Financial Services,57233,23954789.407903705
444,bihar,2020,1,Others,200663,115927863.46366584
445,bihar,2020,2,Peer-to-peer payments,26572651,116244368941.33606
446,bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551
447,bihar,2020,2,Merchant payments,7011681,6760404421.62296
448,bihar,2020,2,Financial Services,73119,54077813.2606806
449,bihar,2020,2,Others,206727,105377680.17075577
450,bihar,2020,3,Peer-to-peer payments,37294332,153664683751.53278
451,bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829
452,bihar,2020,3,Merchant payments,14777337,13111735855.02769
453,bihar,2020,3,Financial Services,104135,81355476.16367023
454,bihar,2020,3,Others,299966,157309412.49242482
455,bihar,2020,4,Peer-to-peer payments,49432098,208484557891.42865
456,bihar,2020,4,Merchant payments,26750991,23185594534.30522
457,bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756
458,bihar,2020,4,Financial Services,119416,100785736.00790763
459,bihar,2020,4,Others,380481,207713978.04223877
460,bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31104
461,bihar,2021,1,Merchant payments,33959313,30171144593.369873
462,bihar,2021,1,Recharge & bill payments,21974086,8505455545.448764
463,bihar,2021,1,Financial Services,124277,112949858.25028673
464,bihar,2021,1,Others,308219,170787342.8481179
465,bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344
466,bihar,2021,2,Merchant payments,44686786,43458914639.77138
467,bihar,2021,2,Recharge & bill payments,31646149,11030849713.502428
468,bihar,2021,2,Financial Services,149791,116086345.91301711
469,bihar,2021,2,Others,426797,215721223.2386405
470,bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631
471,bihar,2021,3,Merchant payments,64094961,53849745604.9643
472,bihar,2021,3,Recharge & bill payments,30081746,11327303470.019915
473,bihar,2021,3,Financial Services,135748,130349071.61901987
474,bihar,2021,3,Others,572954,241260025.54569885
475,bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792
476,bihar,2021,4,Merchant payments,95992559,81729122295.53772
477,bihar,2021,4,Recharge & bill payments,30824177,13438634948.212643
478,bihar,2021,4,Financial Services,186298,173358268.82083318
479,bihar,2021,4,Others,783199,365400541.9114517
480,bihar,2022,1,Peer-to-peer payments,138085265,500024806542.69324
481,bihar,2022,1,Merchant payments,114892163,95507710275.50963
482,bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364
483,bihar,2022,1,Financial Services,169722,148088975.22896564
484,bihar,2022,1,Others,698018,299484690.3236611
485,bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207
486,bihar,2022,2,Merchant payments,158289353,126423430586.42947
487,bihar,2022,2,Recharge & bill payments,36950622,17225668601.948982
488,bihar,2022,2,Financial Services,124199,116203820.91131489
489,bihar,2022,2,Others,661424,247541289.12967217
490,bihar,2022,3,Merchant payments,198273336,137873615624.72937
491,bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919
492,bihar,2022,3,Recharge & bill payments,46044353,20417791249.028316
493,bihar,2022,3,Financial Services,179533,161987346.1868727
494,bihar,2022,3,Others,565212,245905365.7791165
495,bihar,2022,4,Merchant payments,243777692,172924170171.63205
496,bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806
497,bihar,2022,4,Recharge & bill payments,47054083,22729599211.247635
498,bihar,2022,4,Financial Services,205989,199208429.5113938
499,bihar,2022,4,Others,559223,288999714.3604311
500,chandigarh,2018,1,Recharge & bill payments,201262,47479581.16264416
501,chandigarh,2018,1,Peer-to-peer payments,135136,527998849.34055936
502,chandigarh,2018,1,Merchant payments,21431,19477066.533276718
503,chandigarh,2018,1,Financial Services,8473,1865618.249949839
504,chandigarh,2018,1,Others,15593,16614305.58119321
505,chandigarh,2018,2,Recharge & bill payments,224548,76722906.67871952
506,chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4220204
507,chandigarh,2018,2,Merchant payments,34606,29408471.506333277
508,chandigarh,2018,2,Financial Services,11927,3679451.8635118967
509,chandigarh,2018,2,Others,13376,16116275.274144217
510,chandigarh,2018,3,Peer-to-peer payments,295358,1217617705.9681761
511,chandigarh,2018,3,Recharge & bill payments,236445,100639674.6708905
512,chandigarh,2018,3,Merchant payments,64998,37560565.97386869
513,chandigarh,2018,3,Financial Services,7642,1302311.5967954171
514,chandigarh,2018,3,Others,12493,12234189.324580798
515,chandigarh,2018,4,Peer-to-peer payments,431461,1793871702.3196409
516,chandigarh,2018,4,Recharge & bill payments,310527,128130475.99274208
517,chandigarh,2018,4,Merchant payments,135266,94010713.60616027
518,chandigarh,2018,4,Financial Services,10008,2039811.3372037038
519,chandigarh,2018,4,Others,17854,14538888.5242277
520,chandigarh,2019,1,Peer-to-peer payments,689400,2123866601.6513758
521,chandigarh,2019,1,Recharge & bill payments,390610,161414934.10238376
522,chandigarh,2019,1,Merchant payments,169984,97230471.44089967
523,chandigarh,2019,1,Financial Services,7412,917030.9066760786
524,chandigarh,2019,1,Others,17070,12603012.342693318
525,chandigarh,2019,2,Peer-to-peer payments,604849,2339922407.523348
526,chandigarh,2019,2,Recharge & bill payments,342294,185659011.54417655
527,chandigarh,2019,2,Merchant payments,277811,152766864.66190332
528,chandigarh,2019,2,Financial Services,5590,839765.161351582
529,chandigarh,2019,2,Others,21926,13928050.053676538
530,chandigarh,2019,3,Peer-to-peer payments,722233,2815184152.8041325
531,chandigarh,2019,3,Merchant payments,447069,226535908.8355719
532,chandigarh,2019,3,Recharge & bill payments,308219,213884900.47217816
533,chandigarh,2019,3,Financial Services,2447,794918.674981478
534,chandigarh,2019,3,Others,26575,13282206.873976795
535,chandigarh,2019,4,Peer-to-peer payments,927850,3586763928.6423693
536,chandigarh,2019,4,Merchant payments,561630,318692521.79224944
537,chandigarh,2019,4,Recharge & bill payments,338203,237695594.96329552
538,chandigarh,2019,4,Financial Services,1911,654298.6785004465
539,chandigarh,2019,4,Others,21321,8707473.86293627
540,chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033
541,chandigarh,2020,1,Merchant payments,764832,438193845.4527705
542,chandigarh,2020,1,Recharge & bill payments,389851,257250007.2445577
543,chandigarh,2020,1,Financial Services,1574,1406138.1883251297
544,chandigarh,2020,1,Others,18853,8230536.662513691
545,chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582
546,chandigarh,2020,2,Merchant payments,390906,331423259.0003719
547,chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035
548,chandigarh,2020,2,Financial Services,1797,3982005.1176844486
549,chandigarh,2020,2,Others,7032,4125116.689457224
550,chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492
551,chandigarh,2020,3,Merchant payments,796634,604271248.9262259
552,chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042
553,chandigarh,2020,3,Financial Services,2643,5254415.457263877
554,chandigarh,2020,3,Others,10470,4972498.603385328
555,chandigarh,2020,4,Merchant payments,1322026,939307675.8510206
556,chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843
557,chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684
558,chandigarh,2020,4,Financial Services,3346,4400109.748752326
559,chandigarh,2020,4,Others,17970,10005102.462219946
560,chandigarh,2021,1,Merchant payments,1799072,1210594490.0981498
561,chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167.303293
562,chandigarh,2021,1,Recharge & bill payments,678396,451109555.33889335
563,chandigarh,2021,1,Financial Services,5111,7700394.761505902
564,chandigarh,2021,1,Others,15574,10549252.044153867
565,chandigarh,2021,2,Merchant payments,1926913,1390989390.7789688
566,chandigarh,2021,2,Peer-to-peer payments,1663559,6541132352.922333
567,chandigarh,2021,2,Recharge & bill payments,806710,467698864.6672056
568,chandigarh,2021,2,Financial Services,5502,7394941.032842191
569,chandigarh,2021,2,Others,14863,10458390.53475552
570,chandigarh,2021,3,Merchant payments,3179506,2245390329.2047896
571,chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098.340746
572,chandigarh,2021,3,Recharge & bill payments,1008585,620437997.3899603
573,chandigarh,2021,3,Financial Services,5700,7960844.903971832
574,chandigarh,2021,3,Others,21170,14225734.853836158
575,chandigarh,2021,4,Merchant payments,4056249,3041038519.8233976
576,chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952.107159
577,chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2429855
578,chandigarh,2021,4,Financial Services,7038,10459431.863661807
579,chandigarh,2021,4,Others,24902,17832859.58125159
580,chandigarh,2022,1,Merchant payments,4511757,3264574793.4564357
581,chandigarh,2022,1,Peer-to-peer payments,3012464,11150701028.605722
582,chandigarh,2022,1,Recharge & bill payments,1046187,731347957.2152067
583,chandigarh,2022,1,Financial Services,7228,13538635.562948208
584,chandigarh,2022,1,Others,22855,14829134.999686666
585,chandigarh,2022,2,Merchant payments,6136803,3919372475.5605655
586,chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085.111443
587,chandigarh,2022,2,Recharge & bill payments,1119367,792957088.5933374
588,chandigarh,2022,2,Financial Services,6673,8943857.181076445
589,chandigarh,2022,2,Others,20264,12978651.924569944
590,chandigarh,2022,3,Merchant payments,7665907,4713972532.82215
591,chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156.481958
592,chandigarh,2022,3,Recharge & bill payments,1360342,1033530639.9360826
593,chandigarh,2022,3,Financial Services,8868,9918740.020967592
594,chandigarh,2022,3,Others,19466,14156668.144691642
595,chandigarh,2022,4,Merchant payments,10170372,6570336079.954211
596,chandigarh,2022,4,Peer-to-peer payments,5951989,20013621495.89691
597,chandigarh,2022,4,Recharge & bill payments,1749647,1267654269.1590745
598,chandigarh,2022,4,Financial Services,10778,12000766.356404984
599,chandigarh,2022,4,Others,22054,16141955.57281622
600,chhattisgarh,2018,1,Recharge & bill payments,1177618,206518662.81014803
601,chhattisgarh,2018,1,Peer-to-peer payments,550697,1838238336.1663632
602,chhattisgarh,2018,1,Merchant payments,42411,39708474.15869055
603,chhattisgarh,2018,1,Financial Services,33002,7350624.274461515
604,chhattisgarh,2018,1,Others,87786,57339459.82710209
605,chhattisgarh,2018,2,Recharge & bill payments,1643461,351709628.0901169
606,chhattisgarh,2018,2,Peer-to-peer payments,933066,3703114547.658351
607,chhattisgarh,2018,2,Merchant payments,118438,129967815.18510856
608,chhattisgarh,2018,2,Financial Services,40299,9405941.62707696
609,chhattisgarh,2018,2,Others,80892,69972510.60099621
610,chhattisgarh,2018,3,Recharge & bill payments,1911374,443460556.77590346
611,chhattisgarh,2018,3,Peer-to-peer payments,1619886,5647949187.747948
612,chhattisgarh,2018,3,Merchant payments,220572,145342066.01377475
613,chhattisgarh,2018,3,Financial Services,31927,6195179.156999446
614,chhattisgarh,2018,3,Others,75845,59360083.75169004
615,chhattisgarh,2018,4,Recharge & bill payments,2438959,554514488.4121984
616,chhattisgarh,2018,4,Peer-to-peer payments,2342713,8450105299.480802
617,chhattisgarh,2018,4,Merchant payments,458091,331842964.57864183
618,chhattisgarh,2018,4,Financial Services,42199,9709810.436343707
619,chhattisgarh,2018,4,Others,83882,70240102.06349953
620,chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417366152.388483
621,chhattisgarh,2019,1,Recharge & bill payments,2997095,679458794.5442779
622,chhattisgarh,2019,1,Merchant payments,710047,374735986.85082686
623,chhattisgarh,2019,1,Financial Services,33835,5075418.743007188
624,chhattisgarh,2019,1,Others,78636,67920032.80184662
625,chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410038389.818308
626,chhattisgarh,2019,2,Recharge & bill payments,3435305,855753107.510468
627,chhattisgarh,2019,2,Merchant payments,1483870,654411637.0168115
628,chhattisgarh,2019,2,Financial Services,22563,4237631.55442897
629,chhattisgarh,2019,2,Others,98040,77914922.92227882
630,chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584630267.779922
631,chhattisgarh,2019,3,Recharge & bill payments,4335851,1069468753.7262831
632,chhattisgarh,2019,3,Merchant payments,2772084,1074255588.7227576
633,chhattisgarh,2019,3,Financial Services,16452,4542997.939180325
634,chhattisgarh,2019,3,Others,96880,70361559.28538439
635,chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112075521.017845
636,chhattisgarh,2019,4,Recharge & bill payments,5112337,1257371454.8604
637,chhattisgarh,2019,4,Merchant payments,3852716,1720930747.6285615
638,chhattisgarh,2019,4,Financial Services,14974,4665759.804240476
639,chhattisgarh,2019,4,Others,83757,48745253.90234077
640,chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723854868.846924
641,chhattisgarh,2020,1,Recharge & bill payments,6400067,1688995018.2209015
642,chhattisgarh,2020,1,Merchant payments,4923214,2393811867.3887434
643,chhattisgarh,2020,1,Financial Services,12424,7378557.223060286
644,chhattisgarh,2020,1,Others,78497,46557359.6766012
645,chhattisgarh,2020,2,Recharge & bill payments,8366200,2504355746.828547
646,chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351810047.608715
647,chhattisgarh,2020,2,Merchant payments,3158417,2361252112.419633
648,chhattisgarh,2020,2,Financial Services,19986,17814454.60563486
649,chhattisgarh,2020,2,Others,60103,33149845.438824516
650,chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661165923.13037
651,chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720003.1373434
